timestamp(ms),OmegaX,OmegaY,OmegaZ,AngleError,TrqX,TrqY,TrqZ,QuatW,QuatX,QuatY,QuatZ,ADCS_Mode,Tgt_I_X,Tgt_I_Y,Tgt_I_Z,Act_I_X,Act_I_Y,Act_I_Z,PWM_X,PWM_Y,PWM_Z,
"1770621160,915","0,455547","0,059786","-0,202079","102,84","-0,000001","0,000002","-0,000001","0,6236","0,7304","-0,0657","-0,2707","1","0,0848","0,1755","0,2","0,0848","0,1755","0,2","21,2","43,86","50",
"1770621160,925","0,455473","0,060341","-0,202083","103,12","-0,000001","0,000002","-0,000001","0,6217","0,732","-0,0653","-0,271","1","0,0833","0,1766","0,2","0,0833","0,1766","0,2","20,82","44,14","50",
"1770621160,938","0,455398","0,060896","-0,202087","103,4","-0,000001","0,000002","-0,000001","0,6198","0,7336","-0,065","-0,2713","1","0,0818","0,1777","0,2","0,0818","0,1777","0,2","20,44","44,42","50",
"1770621160,952","0,455322","0,061451","-0,202091","103,69","-0,000001","0,000002","-0,000001","0,6178","0,7351","-0,0647","-0,2715","1","0,0803","0,1788","0,2","0,0803","0,1788","0,2","20,07","44,69","50",
"1770621160,962","0,455245","0,062006","-0,202095","103,97","-0,000001","0,000002","-0,000001","0,6159","0,7367","-0,0644","-0,2718","1","0,0788","0,1798","0,2","0,0788","0,1798","0,2","19,69","44,96","50",
"1770621160,974","0,455168","0,06256","-0,202099","104,25","-0,000001","0,000002","-0,000001","0,614","0,7382","-0,0641","-0,272","1","0,0772","0,1809","0,2","0,0772","0,1809","0,2","19,31","45,22","50",
"1770621160,986","0,45509","0,063115","-0,202103","104,53","-0,000001","0,000002","-0,000001","0,612","0,7398","-0,0638","-0,2722","1","0,0757","0,1819","0,2","0,0757","0,1819","0,2","18,93","45,48","50",
"1770621160,997","0,455012","0,063669","-0,202107","104,81","-0,000001","0,000002","-0,000001","0,6101","0,7413","-0,0634","-0,2725","1","0,0742","0,1829","0,2","0,0742","0,1829","0,2","18,55","45,73","50",
"1770621161,013","0,454933","0,064224","-0,202111","105,09","-0,000001","0,000002","-0,000001","0,6081","0,7428","-0,0631","-0,2727","1","0,0727","0,1839","0,2","0,0727","0,1839","0,2","18,17","45,99","50",
"1770621161,024","0,454853","0,064778","-0,202115","105,37","-0,000001","0,000002","-0,000001","0,6062","0,7444","-0,0628","-0,2729","1","0,0711","0,1849","0,2","0,0711","0,1849","0,2","17,79","46,23","50",
"1770621161,035","0,454772","0,065332","-0,202119","105,65","-0,000001","0,000002","-0,000001","0,6042","0,7459","-0,0625","-0,2732","1","0,0696","0,1859","0,2","0,0696","0,1859","0,2","17,4","46,47","50",
"1770621161,048","0,454691","0,065886","-0,202124","105,93","-0,000001","0,000002","-0,000001","0,6023","0,7474","-0,0621","-0,2734","1","0,0681","0,1868","0,2","0,0681","0,1868","0,2","17,02","46,71","50",
"1770621161,059","0,454609","0,06644","-0,202128","106,21","-0,000001","0,000002","-0,000001","0,6003","0,7489","-0,0618","-0,2736","1","0,0665","0,1878","0,2","0,0665","0,1878","0,2","16,64","46,95","50",
"1770621161,069","0,454526","0,066994","-0,202132","106,49","-0,000001","0,000002","-0,000001","0,5984","0,7505","-0,0615","-0,2738","1","0,065","0,1887","0,2","0,065","0,1887","0,2","16,25","47,17","50",
"1770621161,08","0,454443","0,067548","-0,202136","106,77","-0,000001","0,000002","-0,000001","0,5964","0,752","-0,0611","-0,274","1","0,0635","0,1896","0,2","0,0635","0,1896","0,2","15,87","47,4","50",
"1770621161,098","0,454359","0,068102","-0,202141","107,05","-0,000001","0,000002","-0,000001","0,5944","0,7535","-0,0608","-0,2743","1","0,0619","0,1905","0,2","0,0619","0,1905","0,2","15,48","47,62","50",
"1770621161,109","0,454274","0,068655","-0,202145","107,33","-0,000001","0,000002","-0,000001","0,5925","0,755","-0,0604","-0,2745","1","0,0604","0,1914","0,1985","0,0604","0,1914","0,1985","15,1","47,84","49,63",
"1770621161,122","0,454189","0,069209","-0,202149","107,61","-0,000001","0,000002","-0,000001","0,5905","0,7565","-0,0601","-0,2747","1","0,0588","0,1922","0,1958","0,0588","0,1922","0,1958","14,71","48,05","48,96",
"1770621161,135","0,454103","0,069762","-0,202154","107,9","-0,000001","0,000002","-0,000001","0,5885","0,758","-0,0598","-0,2749","1","0,0573","0,193","0,1932","0,0573","0,193","0,1932","14,32","48,26","48,29",
"1770621161,147","0,454016","0,070315","-0,202158","108,18","-0,000001","0,000002","-0,000001","0,5865","0,7595","-0,0594","-0,275","1","0,0557","0,1939","0,1905","0,0557","0,1939","0,1905","13,94","48,46","47,62",
"1770621161,158","0,453929","0,070869","-0,202163","108,46","-0,000001","0,000002","-0,000002","0,5846","0,7609","-0,0591","-0,2752","1","0,0542","0,1947","0,1878","0,0542","0,1947","0,1878","13,55","48,66","46,94",
"1770621161,168","0,453841","0,071422","-0,202167","108,74","-0,000001","0,000002","-0,000002","0,5826","0,7624","-0,0587","-0,2754","1","0,0526","0,1954","0,1851","0,0526","0,1954","0,1851","13,16","48,86","46,27",
"1770621161,179","0,453752","0,071974","-0,202172","109,02","-0,000001","0,000002","-0,000002","0,5806","0,7639","-0,0583","-0,2756","1","0,0511","0,1962","0,1824","0,0511","0,1962","0,1824","12,77","49,05","45,6",
"1770621161,191","0,453663","0,072527","-0,202176","109,3","-0,000001","0,000002","-0,000002","0,5786","0,7654","-0,058","-0,2758","1","0,0495","0,197","0,1797","0,0495","0,197","0,1797","12,38","49,24","44,92",
"1770621161,203","0,453573","0,07308","-0,202181","109,58","-0,000001","0,000002","-0,000002","0,5766","0,7669","-0,0576","-0,276","1","0,048","0,1977","0,177","0,048","0,1977","0,177","12","49,42","44,24",
"1770621161,219","0,453482","0,073632","-0,202186","109,86","-0,000001","0,000002","-0,000002","0,5746","0,7683","-0,0573","-0,2761","1","0,0464","0,1984","0,1743","0,0464","0,1984","0,1743","11,61","49,6","43,57",
"1770621161,224","0,453391","0,074185","-0,20219","110,14","-0,000001","0,000002","-0,000002","0,5726","0,7698","-0,0569","-0,2763","1","0,0449","0,1991","0,1716","0,0449","0,1991","0,1716","11,22","49,77","42,89",
"1770621161,236","0,453299","0,074737","-0,202195","110,42","-0,000001","0,000002","-0,000002","0,5706","0,7712","-0,0565","-0,2765","1","0,0433","0,1998","0,1688","0,0433","0,1998","0,1688","10,83","49,94","42,21",
"1770621161,247","0,453206","0,075289","-0,2022","110,7","-0,000001","0,000002","-0,000002","0,5686","0,7727","-0,0562","-0,2766","1","0,0417","0,2","0,1661","0,0417","0,2","0,1661","10,44","50","41,53",
"1770621161,265","0,453113","0,075841","-0,202205","110,98","-0,000001","0,000002","-0,000002","0,5666","0,7741","-0,0558","-0,2768","1","0,0402","0,2","0,1634","0,0402","0,2","0,1634","10,05","50","40,85",
"1770621161,274","0,453019","0,076393","-0,202209","111,26","-0,000001","0,000002","-0,000002","0,5646","0,7756","-0,0554","-0,2769","1","0,0386","0,2","0,1607","0,0386","0,2","0,1607","9,66","50","40,17",
"1770621161,286","0,452924","0,076944","-0,202214","111,54","-0,000001","0,000002","-0,000002","0,5625","0,777","-0,0551","-0,2771","1","0,0371","0,2","0,1579","0,0371","0,2","0,1579","9,26","50","39,48",
"1770621161,304","0,452829","0,077496","-0,202219","111,82","-0,000001","0,000001","-0,000002","0,5605","0,7784","-0,0547","-0,2772","1","0,0355","0,2","0,1552","0,0355","0,2","0,1552","8,87","50","38,8",
"1770621161,316","0,452733","0,078047","-0,202224","112,1","-0,000001","0,000001","-0,000002","0,5585","0,7799","-0,0543","-0,2773","1","0,0339","0,2","0,1525","0,0339","0,2","0,1525","8,48","50","38,12",
"1770621161,327","0,452636","0,078598","-0,202228","112,38","-0,000001","0,000001","-0,000002","0,5565","0,7813","-0,0539","-0,2775","1","0,0324","0,2","0,1497","0,0324","0,2","0,1497","8,09","50","37,43",
"1770621161,338","0,452539","0,079149","-0,202233","112,65","-0,000001","0,000001","-0,000002","0,5544","0,7827","-0,0535","-0,2776","1","0,0308","0,2","0,147","0,0308","0,2","0,147","7,7","50","36,74",
"1770621161,349","0,452441","0,0797","-0,202238","112,93","-0,000001","0,000001","-0,000002","0,5524","0,7841","-0,0532","-0,2777","1","0,0292","0,2","0,1442","0,0292","0,2","0,1442","7,31","50","36,06",
"1770621161,368","0,452342","0,080251","-0,202243","113,21","-0,000001","0,000001","-0,000002","0,5504","0,7855","-0,0528","-0,2779","1","0,0277","0,2","0,1415","0,0277","0,2","0,1415","6,92","50","35,37",
"1770621161,371","0,452243","0,080802","-0,202248","113,49","-0,000001","0,000001","-0,000002","0,5483","0,787","-0,0524","-0,278","1","0,0261","0,2","0,1387","0,0261","0,2","0,1387","6,53","50","34,68",
"1770621161,384","0,452143","0,081352","-0,202253","113,77","-0,000001","0,000001","-0,000002","0,5463","0,7884","-0,052","-0,2781","1","0,0245","0,2","0,136","0,0245","0,2","0,136","6,13","50","33,99",
"1770621161,396","0,452042","0,081903","-0,202258","114,05","-0,000001","0,000001","-0,000002","0,5443","0,7898","-0,0516","-0,2782","1","0,023","0,2","0,1332","0,023","0,2","0,1332","5,74","50","33,3",
"1770621161,41","0,451941","0,082453","-0,202262","114,33","-0,000001","0,000001","-0,000002","0,5422","0,7912","-0,0512","-0,2783","1","0,0214","0,2","0,1305","0,0214","0,2","0,1305","5,35","50","32,61",
"1770621161,42","0,451839","0,083003","-0,202267","114,61","-0,000001","0,000001","-0,000002","0,5402","0,7925","-0,0508","-0,2784","1","0,0198","0,2","0,1277","0,0198","0,2","0,1277","4,96","50","31,92",
"1770621161,432","0,451736","0,083553","-0,202272","114,89","-0,000001","0,000001","-0,000002","0,5381","0,7939","-0,0504","-0,2785","1","0,0183","0,2","0,1249","0,0183","0,2","0,1249","4,57","50","31,23",
"1770621161,443","0,451633","0,084103","-0,202277","115,17","-0,000001","0,000001","-0,000002","0,5361","0,7953","-0,05","-0,2786","1","0,0167","0,2","0,1222","0,0167","0,2","0,1222","4,18","50","30,54",
"1770621161,455","0,451529","0,084652","-0,202282","115,45","-0,000001","0,000001","-0,000002","0,534","0,7967","-0,0496","-0,2787","1","0,0151","0,2","0,1194","0,0151","0,2","0,1194","3,79","50","29,85",
"1770621161,465","0,451424","0,085202","-0,202287","115,73","-0,000001","0,000001","-0,000002","0,5319","0,7981","-0,0492","-0,2788","1","0,0136","0,2","0,1166","0,0136","0,2","0,1166","3,4","50","29,15",
"1770621161,478","0,451319","0,085751","-0,202292","116,01","-0,000001","0,000001","-0,000002","0,5299","0,7994","-0,0488","-0,2789","1","0,012","0,2","0,1138","0,012","0,2","0,1138","3","50","28,46",
"1770621161,488","0,451213","0,0863","-0,202297","116,29","-0,000001","0,000001","-0,000002","0,5278","0,8008","-0,0484","-0,279","1","0,0105","0,2","0,1111","0,0105","0,2","0,1111","2,61","50","27,76",
"1770621161,5","0,451106","0,086849","-0,202302","116,56","-0,000001","0,000001","-0,000002","0,5257","0,8021","-0,048","-0,279","1","0,0089","0,2","0,1083","0,0089","0,2","0,1083","2,22","50","27,07",
"1770621161,511","0,450999","0,087398","-0,202307","116,84","-0,000001","0,000001","-0,000002","0,5237","0,8035","-0,0476","-0,2791","1","0,0073","0,2","0,1055","0,0073","0,2","0,1055","1,83","50","26,37",
"1770621161,524","0,450891","0,087947","-0,202312","117,12","-0,000001","0,000001","-0,000002","0,5216","0,8048","-0,0472","-0,2792","1","0,0058","0,2","0,1027","0,0058","0,2","0,1027","1,44","50","25,68",
"1770621161,536","0,450783","0,088495","-0,202317","117,4","-0,000001","0,000001","-0,000002","0,5195","0,8062","-0,0468","-0,2793","1","0,0042","0,2","0,0999","0,0042","0,2","0,0999","1,05","50","24,98",
"1770621161,548","0,450673","0,089044","-0,202322","117,68","-0,000001","0,000001","-0,000002","0,5174","0,8075","-0,0463","-0,2793","1","0,0027","0,2","0,0971","0,0027","0,2","0,0971","0,66","50","24,28",
"1770621161,559","0,450563","0,089592","-0,202327","117,96","-0,000001","0,000001","-0,000002","0,5153","0,8089","-0,0459","-0,2794","1","0,0011","0,2","0,0943","0,0011","0,2","0,0943","0,27","50","23,58",
"1770621161,571","0,450453","0,09014","-0,202332","118,24","-0,000001","0,000001","-0,000002","0,5133","0,8102","-0,0455","-0,2794","1","-0,0005","0,2","0,0915","-0,0005","0,2","0,0915","-0,11","50","22,89",
"1770621161,582","0,450342","0,090688","-0,202337","118,52","-0,000001","0,000001","-0,000002","0,5112","0,8115","-0,0451","-0,2795","1","-0,002","0,2","0,0888","-0,002","0,2","0,0888","-0,5","50","22,19",
"1770621161,593","0,45023","0,091236","-0,202342","118,79","-0,000001","0,000001","-0,000002","0,5091","0,8128","-0,0446","-0,2795","1","-0,0036","0,2","0,086","-0,0036","0,2","0,086","-0,89","50","21,49",
"1770621161,605","0,450117","0,091783","-0,202347","119,07","-0,000001","0,000001","-0,000002","0,507","0,8142","-0,0442","-0,2796","1","-0,0051","0,2","0,0832","-0,0051","0,2","0,0832","-1,28","50","20,79",
"1770621161,616","0,450004","0,092331","-0,202352","119,35","-0,000001","0,000001","-0,000002","0,5049","0,8155","-0,0438","-0,2796","1","-0,0067","0,2","0,0804","-0,0067","0,2","0,0804","-1,67","50","20,09",
"1770621161,628","0,44989","0,092878","-0,202357","119,63","-0,000001","0,000001","-0,000002","0,5028","0,8168","-0,0434","-0,2796","1","-0,0082","0,2","0,0776","-0,0082","0,2","0,0776","-2,05","50","19,39",
"1770621161,64","0,449775","0,093425","-0,202362","119,91","-0,000001","0,000001","-0,000002","0,5007","0,8181","-0,0429","-0,2797","1","-0,0098","0,2","0,0747","-0,0098","0,2","0,0747","-2,44","50","18,69",
"1770621161,652","0,44966","0,093972","-0,202367","120,19","-0,000001","0,000001","-0,000002","0,4986","0,8194","-0,0425","-0,2797","1","-0,0113","0,2","0,0719","-0,0113","0,2","0,0719","-2,83","50","17,99",
"1770621161,663","0,449544","0,094519","-0,202372","120,46","-0,000001","0,000001","-0,000002","0,4965","0,8207","-0,0421","-0,2797","1","-0,0128","0,2","0,0691","-0,0128","0,2","0,0691","-3,21","50","17,28",
"1770621161,674","0,449428","0,095065","-0,202377","120,74","-0,000001","0","-0,000002","0,4944","0,822","-0,0416","-0,2797","1","-0,0144","0,2","0,0663","-0,0144","0,2","0,0663","-3,6","50","16,58",
"1770621161,684","0,449311","0,095612","-0,202383","121,02","-0,000001","0","-0,000002","0,4923","0,8232","-0,0412","-0,2797","1","-0,0159","0,2","0,0635","-0,0159","0,2","0,0635","-3,98","50","15,88",
"1770621161,709","0,449193","0,096158","-0,202388","121,3","-0,000001","0","-0,000002","0,4901","0,8245","-0,0407","-0,2798","1","-0,0175","0,2","0,0607","-0,0175","0,2","0,0607","-4,37","50","15,18",
"1770621161,721","0,449074","0,096704","-0,202393","121,58","-0,000001","0","-0,000002","0,488","0,8258","-0,0403","-0,2798","1","-0,019","0,2","0,0579","-0,019","0,2","0,0579","-4,75","50","14,47",
"1770621161,733","0,448955","0,09725","-0,202398","121,86","-0,000001","0","-0,000002","0,4859","0,8271","-0,0399","-0,2798","1","-0,0205","0,2","0,0551","-0,0205","0,2","0,0551","-5,13","50","13,77",
"1770621161,745","0,448835","0,097796","-0,202403","122,13","-0,000001","0","-0,000002","0,4838","0,8283","-0,0394","-0,2798","1","-0,0221","0,2","0,0523","-0,0221","0,2","0,0523","-5,51","50","13,07",
"1770621161,757","0,448715","0,098342","-0,202408","122,41","-0,000001","0","-0,000002","0,4817","0,8296","-0,039","-0,2798","1","-0,0236","0,2","0,0495","-0,0236","0,2","0,0495","-5,9","50","12,36",
"1770621161,768","0,448594","0,098887","-0,202414","122,69","-0,000001","0","-0,000002","0,4795","0,8308","-0,0385","-0,2797","1","-0,0251","0,2","0,0466","-0,0251","0,2","0,0466","-6,28","50","11,66",
"1770621161,779","0,448472","0,099432","-0,202419","122,97","-0,000001","0","-0,000002","0,4774","0,8321","-0,0381","-0,2797","1","-0,0266","0,2","0,0438","-0,0266","0,2","0,0438","-6,66","50","10,95",
"1770621161,79","0,448349","0,099978","-0,202424","123,24","-0,000001","0","-0,000002","0,4753","0,8333","-0,0376","-0,2797","1","-0,0281","0,2","0,041","-0,0281","0,2","0,041","-7,04","50","10,25",
"1770621161,802","0,448226","0,100522","-0,202429","123,52","-0,000001","0","-0,000002","0,4731","0,8346","-0,0372","-0,2797","1","-0,0297","0,2","0,0382","-0,0297","0,2","0,0382","-7,42","50","9,54",
"1770621161,812","0,448103","0,101067","-0,202434","123,8","-0,000001","0","-0,000002","0,471","0,8358","-0,0367","-0,2797","1","-0,0312","0,2","0,0354","-0,0312","0,2","0,0354","-7,79","50","8,84",
"1770621161,829","0,447978","0,101612","-0,20244","124,08","-0,000001","0","-0,000002","0,4689","0,837","-0,0362","-0,2796","1","-0,0327","0,2","0,0325","-0,0327","0,2","0,0325","-8,17","50","8,13",
"1770621161,839","0,447853","0,102156","-0,202445","124,36","-0,000001","0","-0,000002","0,4667","0,8383","-0,0358","-0,2796","1","-0,0342","0,2","0,0297","-0,0342","0,2","0,0297","-8,55","50","7,43",
"1770621161,851","0,447727","0,1027","-0,20245","124,63","-0,000001","0","-0,000002","0,4646","0,8395","-0,0353","-0,2796","1","-0,0357","0,2","0,0269","-0,0357","0,2","0,0269","-8,92","50","6,72",
"1770621161,863","0,447601","0,103245","-0,202455","124,91","-0,000001","0","-0,000002","0,4624","0,8407","-0,0349","-0,2795","1","-0,0372","0,2","0,0241","-0,0372","0,2","0,0241","-9,3","50","6,02",
"1770621161,875","0,447474","0,103788","-0,202461","125,19","-0,000001","0","-0,000002","0,4603","0,8419","-0,0344","-0,2795","1","-0,0387","0,2","0,0213","-0,0387","0,2","0,0213","-9,67","50","5,31",
"1770621161,887","0,447346","0,104332","-0,202466","125,46","-0,000001","0","-0,000002","0,4581","0,8431","-0,0339","-0,2794","1","-0,0402","0,2","0,0184","-0,0402","0,2","0,0184","-10,05","50","4,61",
"1770621161,898","0,447218","0,104876","-0,202471","125,74","-0,000001","0","-0,000002","0,456","0,8443","-0,0335","-0,2794","1","-0,0417","0,2","0,0156","-0,0417","0,2","0,0156","-10,42","50","3,9",
"1770621161,911","0,447089","0,105419","-0,202476","126,02","-0,000001","0","-0,000002","0,4538","0,8455","-0,033","-0,2793","1","-0,0432","0,2","0,0128","-0,0432","0,2","0,0128","-10,79","50","3,2",
"1770621161,922","0,446959","0,105962","-0,202482","126,3","-0,000001","0","-0,000002","0,4517","0,8467","-0,0325","-0,2793","1","-0,0447","0,2","0,01","-0,0447","0,2","0,01","-11,16","50","2,49",
"1770621161,933","0,446829","0,106505","-0,202487","126,57","-0,000001","0","-0,000002","0,4495","0,8479","-0,032","-0,2792","1","-0,0461","0,2","0,0071","-0,0461","0,2","0,0071","-11,53","50","1,78",
"1770621161,945","0,446698","0,107048","-0,202492","126,85","-0,000001","0","-0,000002","0,4474","0,8491","-0,0316","-0,2791","1","-0,0476","0,2","0,0043","-0,0476","0,2","0,0043","-11,9","50","1,08",
"1770621161,957","0,446566","0,107591","-0,202498","127,13","-0,000001","0","-0,000002","0,4452","0,8503","-0,0311","-0,279","1","-0,0491","0,2","0,0015","-0,0491","0,2","0,0015","-12,27","50","0,37",
"1770621161,967","0,446434","0,108133","-0,202503","127,4","-0,000001","0","-0,000002","0,443","0,8514","-0,0306","-0,279","1","-0,0505","0,2","-0,0013","-0,0505","0,2","-0,0013","-12,64","50","-0,33",
"1770621161,978","0,446301","0,108675","-0,202508","127,68","-0,000001","0","-0,000002","0,4409","0,8526","-0,0301","-0,2789","1","-0,052","0,2","-0,0042","-0,052","0,2","-0,0042","-13","50","-1,04",
"1770621161,989","0,446167","0,109217","-0,202514","127,96","-0,000001","0","-0,000002","0,4387","0,8538","-0,0296","-0,2788","1","-0,0535","0,2","-0,007","-0,0535","0,2","-0,007","-13,37","50","-1,75",
"1770621162","0,446033","0,109759","-0,202519","128,24","-0,000001","0","-0,000002","0,4365","0,8549","-0,0292","-0,2787","1","-0,0549","0,2","-0,0098","-0,0549","0,2","-0,0098","-13,73","50","-2,45",
